,customer_unique_id,R,F,M
5034,0d52f8cd8892f109a15803df169113b6,21445287.0,1.5849625007211563,7.453682185872175
5044,0d57344e9e4e9d16dc699cb417e50cb0,28499651.0,1.5849625007211563,8.07558611086417
5063,0d6143cfe10640de5219d18623b3fd8c,43299047.0,1.5849625007211563,5.362820525534263
5082,0d7241c7fb49c1be6e75c9fe99e0822c,14701808.0,1.5849625007211563,7.9899904730581275
5089,0d7589e67977e1594c04c3bb5d4646b0,51173447.0,1.5849625007211563,6.32391043801979
5129,0d8f0706c0d71cb8f6d957dad3023fc2,35604447.0,1.5849625007211563,6.430285272977781
5139,0d997d092f93b5c58d0f9b4bd0643d16,27636127.0,1.5849625007211563,7.057883448899626
5143,0d9d2172152c87b756cb2d0304c6ad51,6678759.0,1.5849625007211563,8.642954223480332
5164,0db307a3bf5f0cf05e7a62c6c3bb942d,10047314.0,1.5849625007211563,5.626731150672787
5203,0dc81b520ef7db9cb44bb075e129dcf8,10474493.0,1.5849625007211563,8.982851008851922
5208,0dcb45d7d8517c1f6a4549f4c3b6512c,16075651.0,1.5849625007211563,6.839959587489532
5225,0dd933d1e0253343083013791bf5d5e9,28272079.0,2.321928094887362,7.685800019744892
5230,0ddba04798f1c085d0ca93af0e91f6c1,21171079.0,1.5849625007211563,7.401391544803525
5246,0dea26cdec4ffd64c495ce228e49c5af,8065223.0,1.5849625007211563,4.547203024756932
5257,0df55f5accedda71bda8f4c7f590951f,21156085.0,1.5849625007211563,8.972807513686734
5264,0dfa4719268ebf5d5fe164e4b7173dec,8105490.0,1.5849625007211563,7.1053847492476025
5277,0e06af8004ffd01a3461e768f9f659aa,28688966.0,1.5849625007211563,8.955737076800682
5279,0e082239fe3cc7c85f738b8aa81250af,4401123.0,1.5849625007211563,5.008092420948722
5315,0e23aff46c3e0058ea2f0f093e8e7eb3,26338083.0,1.5849625007211563,7.979568100095188
5321,0e2a10c8d1b35dca12057704d738bdb6,21880544.0,1.5849625007211563,9.151244915808677
5343,0e37a80826485260170d428b06df0ab6,34570862.0,1.5849625007211563,8.430828857812312
5344,0e381ce773b382849206115413009851,6492939.0,1.5849625007211563,7.697871100350571
5349,0e3b24c04ea1cffe84ee1706573a2e28,53469957.0,1.5849625007211563,6.530601414516833
5351,0e3c753956e35026b965d9ac3590c5af,37600876.0,1.5849625007211563,8.299757511839319
5381,0e4cb268bd62da7db135af6349b4fc2a,28241477.0,2.0,7.618091793983796
5382,0e4d012fac3d20c033e0284fb6d2ea6a,4905963.0,1.5849625007211563,9.059290375647906
5408,0e62dec3ea25f74db65111c58b17591a,24389459.0,1.5849625007211563,7.210914816073921
5428,0e730550dfc5d7f1cea73484bb2e0249,19471995.0,1.5849625007211563,7.646882672664623
5438,0e78a1b66adee5bb3a6f014714f79cf4,16854945.0,1.5849625007211563,8.902194200943763
5455,0e850ed5adc4abe0346435eda5b1a626,16242851.0,1.5849625007211563,6.0457050645108
5462,0e88d25592a4f873d5439a70609ace33,33251905.0,3.3219280948873626,6.766065051474953
5499,0ea353565cdde00e1d8352a08290a352,36113814.0,1.5849625007211563,8.198494153639084
5524,0eb37cca7a83f5b37301430da0800d34,24038970.0,2.0,8.143740335666635
5525,0eb3c30246bbb5835bf168c670894272,43737945.0,2.0,6.8304835164576465
5540,0ebc468c22ca683df35b34242446610a,17626798.0,1.5849625007211563,8.37347421446529
5546,0ec0d6094a230cb846113d32ddfd1c3c,35599909.0,1.5849625007211563,5.554588851677638
5547,0ec154c53e3d538d19d2e0c8d445e36d,9587512.0,1.5849625007211563,6.591709333161741
5570,0ecc403ec5d6ce000fd84f00cd5efb0a,27739220.0,1.5849625007211563,8.291999463968894
5576,0ecf7f65b5ff3b9e61b637e59f495e0a,63682817.0,1.5849625007211563,7.506367092903065
5601,0ee1969ea903c6be704958e2300068b2,36967576.0,1.5849625007211563,6.284662185483167
5610,0ee57f62666561b72f2ceacad0230cbf,10293238.0,1.5849625007211563,8.597717383685458
5629,0ef7b906320b21fe4d39f99496aaa2d8,6407024.0,1.5849625007211563,7.722602636851373
5638,0efd4833752113fedce2e7250d49d5ac,43132079.0,2.0,6.533096078561557
5639,0efd5025e6544ef110881866b945d0cc,5926347.0,1.5849625007211563,6.459267666703387
5649,0f0470ca2b9c77d9fed0c4e9137af190,37306721.0,2.321928094887362,7.937520951398324
5663,0f0b49d45120fcb28bda56e94bc85673,21762679.0,1.5849625007211563,9.66838864015862
5664,0f0b543bc0390b3689fa8f1d62e23ade,24098002.0,1.5849625007211563,7.821582672706793
5667,0f0e48a91c9c285404572b095bcb373c,39244725.0,1.5849625007211563,7.683275372908121
5674,0f10d99ee99ca3d0489f2f2169b41ec3,19868240.0,1.5849625007211563,7.701063826173994
5688,0f187f58097c5431d5244e1fe1383884,24437796.0,1.5849625007211563,7.250487922049635
5694,0f1bd80ed58b9d0f45dca1bb396d8ac9,13416071.0,1.5849625007211563,6.5504389776071905
5708,0f23aa5e28cba5c5d50906a2ff6cbb88,27972633.0,1.5849625007211563,5.169925001442312
5712,0f26a77f8de836d7c44b4694e0fa3ea4,10880688.0,1.5849625007211563,6.5941006235314745
5730,0f35e8fce704f0cc89cb5f34965e4776,49593423.0,1.5849625007211563,6.617651119427331
5733,0f38a44168ec569a3f783ebf98d79095,28438398.0,1.5849625007211563,6.917431755390105
5777,0f5631183979dbb731f2cd0acf9f32e5,38795128.0,1.5849625007211563,6.447083226209652
5784,0f5ac8d5c31de21d2f25e24be15bbffb,28009963.0,1.5849625007211563,10.594156621889896
5799,0f6371fc9c2e78818a6e7aa33022a506,22721140.0,1.5849625007211563,7.251813754529218
5801,0f64cafdb3e1e4806c99ff165305e27f,17115530.0,1.5849625007211563,7.615887073916057
5806,0f6b5c99a18002587ce3016b74990606,28620170.0,1.5849625007211563,8.422148885880185
5820,0f706c0bd2502557acaa2f94d01a0d23,35239872.0,2.584962500721156,7.735183667465827
5847,0f85d4210164b5926aa49e6eda6cd06e,6289976.0,1.5849625007211563,6.970048354268841
5875,0f9349a9da479b7e02c4cb4a0c73fb47,21416741.0,1.5849625007211563,6.5298209465286945
5933,0fb339b78619d8180afd8d396af5adf9,12125352.0,2.0,5.80683958179819
5967,0fc5023c65d3672e20ff4e44610b27a1,24007008.0,1.5849625007211563,7.9586107120558465
5969,0fc594155e889688ea4477afcd26a134,51855646.0,3.5849625007211565,7.723763320082627
5988,0fd39b61ec94864f92e18e5d7144bc6c,17728067.0,1.5849625007211563,8.422485315670293
5989,0fd475edfa0b61c59ecde6f89c21dedb,25421463.0,1.5849625007211563,8.3912006194639
5993,0fd78845b572a38abebfb7418be19650,17809860.0,1.5849625007211563,6.443606651475614
6001,0fdc0d21e1983e8af4d399e17671f76d,19599943.0,1.5849625007211563,6.822730147944521
6021,0fef599ec418d6a774d937017ee7ec2c,28923785.0,1.5849625007211563,7.153095971734591
6039,0ffc908947e1f0c9f17647058b9a58c2,40774985.0,1.5849625007211563,8.902917719033596
6044,0fff4016f4008007ba2bb7d63ebae39d,14758871.0,3.3219280948873626,6.938756261492295
6075,100f480d33281b45b97c07395968e56c,33531992.0,1.5849625007211563,7.461724991502711
6086,1015173479527a15ccb63606a74f404e,35181689.0,1.5849625007211563,8.542451531298877
6104,101e0b7303b708b2499c34ae43e3793b,23141515.0,2.321928094887362,5.907131024746795
6132,1033eef37a760a832f9b2332ce23fdc5,35083167.0,2.807354922057604,10.387381928988413
6137,10351fa9e690ca750568e3c19978d69e,11396688.0,1.5849625007211563,7.989139007368234
6143,103872c9789ad09742c6f03c1498b433,7779983.0,1.5849625007211563,7.929376778758544
6157,1041688b50cfd8ef6df6086a1746a30c,4304046.0,1.5849625007211563,6.032541697270038
6213,1068cc67ce615ce1bdc2636466448f14,16067776.0,1.5849625007211563,7.1231902404571565
6260,10867a902e32dd54061b2cda9c55b0b6,20142684.0,1.5849625007211563,7.992768430768924
6311,10a4b9f45f67e6bc9ca4032b9203272c,20400039.0,1.5849625007211563,7.088205213838942
6323,10ad957df9b2a91db111cd19e2aa7a5d,28099547.0,1.5849625007211563,6.249445341085838
6330,10b442e762ba8a5ad22de5ba2207e5f1,10746407.0,1.5849625007211563,7.025028794491523
6332,10b58cbd6607267fd41812614367439e,24452153.0,1.5849625007211563,8.34411833452143
6348,10bf8afdd66da75c386fbacf04c85710,17967897.0,1.5849625007211563,8.813781191217037
6378,10d5890ed5e7ec78a7db23b5ac579b17,7413865.0,1.5849625007211563,7.230356745056149
6418,10f04a31aae273f9931b511a423b186d,6845945.0,2.0,7.096346198993174
6420,10f102fa80d703fe380d0ab8a53ba482,35952302.0,1.5849625007211563,7.713489622273862
6423,10f2fcb30bfc4c3214e38dc4d55cc7ac,27721452.0,1.5849625007211563,6.098032082960527
6452,110991b379efbcebb0d35cbd20bf9698,16483112.0,1.5849625007211563,6.793505771669701
6463,11115c24313f08dc2eb97be505d036a7,25764266.0,1.5849625007211563,8.067595696940042
6476,1118a7bb7ba893f10740e22a23aa5bd9,23654424.0,1.5849625007211563,6.482525640767917
6478,1118bbd6c82a824ebc677b12e525864f,30647157.0,1.5849625007211563,9.073391816052922
6516,11395124061744bf276aefd8073f3105,32296599.0,1.5849625007211563,6.985841937003341
6517,113a92a64bcdd41586ca217144478362,18259751.0,1.5849625007211563,6.309612772454122
6552,115030e27b9970683ad81cb05679157c,12787854.0,1.5849625007211563,7.443689524499787
6593,11691308b335552511a92e7c60e8d228,40445230.0,2.321928094887362,6.510487270468726
6611,1175e95fb47ddff9de6b2b06188f7e0d,23518473.0,1.5849625007211563,6.39557697654977
6647,118be57d1b7de439453a0c6625ad7934,36626677.0,1.5849625007211563,6.465648025982281
6648,118c825b7ac197bc393cb4c8c3310f65,48457345.0,2.0,8.73951060648966
6659,119606479bd91b852d2237c3505e647f,17519122.0,2.321928094887362,5.09550251765867
6660,1197ba886110324a1519fff17dd8d1d2,36489562.0,1.5849625007211563,6.896029602976752
6662,11995e73e863dea71230b412496a3d28,44348312.0,1.5849625007211563,7.481799431665752
6681,11a39e3eb3968676aa98106a19642b30,5033603.0,1.5849625007211563,7.645730475306075
6704,11b47516f8f6a42105b9807903ede333,20658638.0,1.5849625007211563,7.884475819086486
6719,11c3d6c93dea6ce86769a4835c171bd9,22910154.0,1.5849625007211563,5.700439718141093
6735,11cd4821f3f646fae625b1f043fb5ec3,28234870.0,1.5849625007211563,6.1925887215666435
6775,11e6820156ff11c093e8b9a8a53de472,46579980.0,2.0,5.914803677251784
6781,11e95918d6816403858e8314a3503f4c,9015326.0,1.5849625007211563,8.024142345897804
6786,11ebea68a1046fa3268cb278df2c4f31,26705049.0,1.5849625007211563,7.997687581487514
6805,11f78d8517618f460d3a1179f42b6f9f,31897903.0,1.5849625007211563,5.672708195622218
6836,120a6e1875940fe48a44d6cf30706230,28711574.0,1.5849625007211563,8.956230936549876
6858,121b5a0ae9d09a2ca5e8090fd2a00a58,46910193.0,1.5849625007211563,7.202319762312479
6863,12215827d4b7044ebecfc04e04ab06f0,41844861.0,1.5849625007211563,8.77376561255631
6867,1225c9614c5129a3085416d30d50e143,19353131.0,1.5849625007211563,8.619413010597937
6887,12328d63390726821fdcd8e8b77f10b5,27936256.0,1.5849625007211563,7.387069532589274
6902,123e832e5bc4433b37c02b5e495b9cc2,36996783.0,1.5849625007211563,6.059831136192822
6910,12456b22f2fe7567211f0f29dc7dc58e,49711218.0,1.5849625007211563,5.108942568660791
6919,124bc956b56b1523d2a75b29a856085d,17118199.0,1.5849625007211563,7.989139007368234
6922,124ef8d5acc80858c69d34e3e08b572d,7768266.0,1.5849625007211563,8.760686686101437
6929,125740359669fa63858476105a5d523d,38886680.0,1.5849625007211563,9.193673195287698
7013,128a9d75541b03c7d96cd99f68d6bc9e,43385277.0,1.5849625007211563,8.517157563779472
7015,128cf57442889ee76a3d51908f735c79,29916045.0,1.5849625007211563,6.22573765346606
7020,1291474366a550ebc251d9187e763d62,40793345.0,1.5849625007211563,7.302410450425623
7047,12ab9334b1240d6d037f2b0102a49571,26610891.0,1.5849625007211563,10.342596966871549
7049,12adf4046ee98a74538aedc848763f02,33940332.0,2.0,6.625562739966372
7062,12b62a8d3c4911b9a80b935037842fc0,29702346.0,1.5849625007211563,7.725332171372683
7068,12baee67e5d699cca14a138486cb7e1c,22212820.0,1.5849625007211563,6.838573652668324
7083,12c175df95d08f20daa163c5173167e9,6563908.0,1.5849625007211563,6.536363792395467
7093,12c54f6dfd4b723a6c76c4c989494422,33766203.0,1.5849625007211563,8.337577304856818
7102,12c9171ee18219cbf18fcfbc33e0c064,9482398.0,1.5849625007211563,6.245267466519512
7128,12d8b5ed661190a3a08183644dfc504d,14535110.0,2.321928094887362,9.746430343430074
7175,12f5d6e1cbf93dafd9dcc19095df0b3d,56167508.0,2.807354922057604,6.803743668505225
7201,130e47a42ad5259d8843abe21bf87d5d,13377503.0,2.807354922057604,6.6887398680144905
7203,130f4a32887cc549621b3c6cf36bf77e,5277409.0,1.5849625007211563,7.833079829971988
7213,131571305eb6589b2433bbdf69821ddf,10564023.0,1.5849625007211563,8.65399150465991
7224,131b8a51429529f4e57e8faa1b87ff4f,48196248.0,1.5849625007211563,7.156942620908886
7260,132d0bbffd4ef7e3461c6fe4392b65ce,26025945.0,1.5849625007211563,8.550054125511945
7278,133e20311ec257bda38f1798250d38c5,45566604.0,1.5849625007211563,9.613660564454163
7287,134381ba9753ac7b47b50259b1834938,47023527.0,2.321928094887362,6.858229714211179
7295,1346dcd91cd067f67ef0f0016f273a88,23700301.0,1.5849625007211563,7.363521543546544
7296,13473af264dea0facd893d6516900b22,13748177.0,1.5849625007211563,7.089265083884325
7334,13607978e0686d841deb64954c023495,24695551.0,1.5849625007211563,6.917312401095031
7335,1360b9320203a4d8c1a883b3fd77585f,21169357.0,1.5849625007211563,5.129283016944966
7336,13613cae6e3bfea8327a916246c96cc9,25598965.0,1.5849625007211563,6.854868383260237
7360,1372bab98f9966bcd4a6fa3e6df6dde8,23749822.0,1.5849625007211563,7.944214241715169
7364,1373e04979cfa0fb2092909abbd57f25,14452515.0,2.0,9.252949213398788
7406,138f21cf4051b4751edf96e904ba8504,27834857.0,1.5849625007211563,5.325170512376046
7408,139093b1c6e7e3108ac0469ce43bfb99,5562151.0,1.5849625007211563,8.451705665356302
7434,13a08d206d7e3f777d1454cee48ded4e,5550844.0,1.5849625007211563,7.129386062910576
7444,13abc50b97af7425b5066e405d7cd760,45607367.0,1.5849625007211563,7.222166982623451
7445,13ac6da47fef1b17b16f511e03b57918,25950558.0,1.5849625007211563,6.720278465233327
7447,13aec51202205c662b24202760e93a92,53858853.0,1.5849625007211563,6.664767255356415
7466,13b8b68267d513acad9147fcbe1b0e5a,36733037.0,1.5849625007211563,8.190861740618212
7475,13bf0b4120921402dff563cda4383ff6,7347432.0,1.5849625007211563,7.625708843064466
7529,13e262867115ff6ec4f99423d9ab6a77,52714408.0,2.0,5.5453506448223
7582,140a739017666e061d00177428afcd55,35696835.0,1.5849625007211563,6.970623614470605
7591,1412559410af5e92c35e053fd6acd006,22457695.0,1.5849625007211563,7.630521963471639
7624,142575266950512b56af193f3962270a,20934803.0,1.5849625007211563,7.996501735055651
7640,142dc6250eac579893595d9889411834,12085480.0,1.5849625007211563,7.9183862344463485
7643,142f18a4a7cd370e40b64f34baf14a6a,51055856.0,3.1699250014423126,5.340562269026414
7645,1430d94bf355873fe5b597f212ba02fb,35090226.0,2.0,5.8487481146119595
7658,143b2873a4119ff8c49dee6f15eb8504,19867857.0,1.5849625007211563,6.824004050933153
7673,14423b88e52f0d2e322e21b3ca5a4109,36607821.0,1.5849625007211563,5.845490050944376
7686,1447cdf970b1a1697ec349576d85e2bf,48106870.0,1.5849625007211563,7.018144528943757
7700,1450ca0539e1e64a77c08ba841c8be94,8012981.0,1.5849625007211563,8.186708532244793
7739,146265db442ac781517deaa33d1be2d0,37939906.0,2.0,5.603477988254004
7773,1477c54a1abe3610e3e9ab411801cecb,31855280.0,1.5849625007211563,8.02053553705529
7791,14843983d4a159080f6afe4b7f346e7c,19784558.0,1.5849625007211563,6.300123724569014
7840,149c19901ddcd1057deaabc003004a12,35869223.0,1.5849625007211563,8.782801687698566
7849,14a188558af6cd5bc222ca773d395a7f,19347054.0,1.5849625007211563,7.943393929347507
7872,14afe9d03d873d13efc3f5838bcf635f,36992869.0,1.5849625007211563,6.036063688743695
7915,14cf4da5ab973f14aca6952fa444d7c8,31103724.0,1.5849625007211563,7.349170630861104
7925,14d46ad43ae7e3cd6944258b9840373b,50009968.0,1.5849625007211563,8.004838431143352
7934,14d92d41f46921d78056de07debe2551,28316125.0,1.5849625007211563,8.65481501184696
7960,14ebf7e23309c8c2b9f3a9bec38b727e,28911800.0,1.5849625007211563,5.179511050271511
7983,14fdd103f3139376fee69c48bccd15dc,42573786.0,1.5849625007211563,8.340206179911712
7990,1500da334da019c68fda219f942ba38a,13506981.0,1.5849625007211563,9.223422549934938
7994,1501fb94311512e6b98462d159e05a23,15911061.0,1.5849625007211563,9.12303500345901
8006,1506abf10c09a2872e24d79f33e4eb12,16879615.0,1.5849625007211563,8.88233736124948
8023,150e414ff9f93eae86f42f44c8c863c8,51339428.0,1.5849625007211563,7.102658131363739
8045,151df37be743c72ef08c3934db54d338,13418528.0,1.5849625007211563,6.881419908092401
8046,151e9edb34867eaece4d6e7ae188f261,10262215.0,1.5849625007211563,8.783129208197803
8060,152682883da7483c8abfba23f6f51c1c,24007860.0,1.5849625007211563,5.614709844115208
8067,152b7d38e9ce255d99633f30946a0504,21063691.0,1.5849625007211563,6.82056192796384
8129,155af62b6c947689a67af5c16acd5c55,21167128.0,1.5849625007211563,8.860217924745852
8140,156283b6ca35ef976a0265903145fd5e,7341403.0,1.5849625007211563,6.375039431346925
8157,15702b42095b880565ce41d4b1511814,30059977.0,1.5849625007211563,7.698774108903683
8174,157876073aaa5d005e429235e1d56983,25246878.0,1.5849625007211563,6.308885057411763
8193,1581a918a58a11d99c69f86d9c0d2098,16249550.0,1.5849625007211563,7.882581916920853
8207,15875d882071e975e052f90df487ec0f,13825561.0,1.5849625007211563,5.249824548616183
8225,158ff08f9b1aeebfa96820580f3877a6,22355524.0,1.5849625007211563,8.260966564519485
8227,1590457b4be348b165ff7030a6f94dce,40517809.0,1.5849625007211563,7.481799431665752
8231,159306b86e782097be9a4e29e3d294d3,23429139.0,1.5849625007211563,7.308065938986579
8254,15a38a0c1bf789e06ec42d24e485e794,23855319.0,1.5849625007211563,7.863442934348042
8257,15a52a044cbf18c87283f8c460ad5ccf,5622119.0,1.5849625007211563,6.110822574047805
8294,15bd954905b4dabd89d6770abc342281,27990722.0,1.5849625007211563,5.987320865929254
8311,15c88177548e0abadd9dc15777591c1b,25669241.0,1.5849625007211563,5.37851162325373
8323,15d1c313b6721f3ecc985a3832c6b757,38114520.0,1.5849625007211563,6.756222712847287
8325,15d2493aa522c1040d639aa74bd1fb31,18223690.0,1.5849625007211563,8.166062630408161
8362,15eb6c5aa4aa23cbdb42e119220d23ec,31388187.0,1.5849625007211563,8.774391746530913
8374,15f49217ec4023d179c89ce64ea0763c,14704113.0,1.5849625007211563,6.970623614470605
8407,1605a6c5d93d3488fb621c5323930795,49709304.0,1.5849625007211563,9.266130621137847
8432,161b2eb506dd664bb5d23dc701a14b59,39307538.0,2.321928094887362,8.300993107420197
8474,163fb9fbf2ad50509f49ff664893b6b8,29634697.0,1.5849625007211563,6.589763486984977
8485,1647c6dc2941bd075dc5dd3448807bed,36535581.0,1.5849625007211563,7.910612752079389
8490,164ba50c15bd1157975375a75bbde58e,44403334.0,1.5849625007211563,6.586464525886388
8496,1650819cd492bbf4b9d189c7d4126475,23437276.0,1.5849625007211563,8.507160349117523
8515,165d93a9d1da194b47da42c9cf810ebd,35315597.0,1.5849625007211563,9.242673953002953
8606,16a118cdd850a423b5708fc79019eeb1,46642884.0,2.0,6.887890772168419
8607,16a23480d3c92eb40e134844d52aa63e,15316594.0,1.5849625007211563,7.222650022451479
8618,16a909e83380bb2ae4676ca69ac30886,19575869.0,1.5849625007211563,7.933926659376265
8652,16bd767d18bf82bb09fc51520f7ea5ab,27378335.0,1.5849625007211563,7.0489772252260465
8672,16c8e42089546fde55ed3caa46478e7a,17374377.0,1.5849625007211563,7.468664767679588
8703,16dea0c0aba8f5571be2c7d74bd19632,36742983.0,1.5849625007211563,6.4114262457264655
8770,1716028fea6de21cd9047615dde9f40e,49150819.0,1.5849625007211563,6.25001411501037
8811,1739a2922b63e6c1aeefc48664bc0be5,26682971.0,1.5849625007211563,5.503984703897613
8816,1741b0bef7ccbc530ba7287000d5f49f,15477487.0,1.5849625007211563,8.403395554728743
8840,1750995a1e8cc279199b445c35319589,28271857.0,1.5849625007211563,6.138527801422275
8854,175b8225bdd99e95a64e07a6c06e8746,22832620.0,1.5849625007211563,8.735522177296538
8882,176c21456fab655afee57b3ea9799f47,4950867.0,1.5849625007211563,7.065443062937431
8887,176df29483e4fb6ce1d6dd1c824ad72d,13601893.0,1.5849625007211563,7.273329386561673
8894,1770f006974ee2b72702abd4094f5ab4,23759062.0,1.5849625007211563,7.19544603212575
8898,1772c0fbee58b154da028487de51b74c,7876773.0,1.5849625007211563,8.597270440594476
8899,1772d62f5099be6942fbb3d3e881cc7c,15026696.0,1.5849625007211563,7.593503172424111
8905,1776278f433af4037baab69473c0f9ce,29134109.0,1.5849625007211563,6.098032082960527
8914,177c725937ae5f96171bb8b43f196dfa,46408850.0,1.5849625007211563,7.790055203127205
8920,177e6fdf6d7d6f6216718172461bccd4,44682124.0,1.5849625007211563,7.267629427886133
8925,1782775b0a11be431aafa0abdd0cc74f,11043402.0,1.5849625007211563,6.587964988882679
